0.137192 0.137095 0.0685774 12.4072 
0.138316 0.138218 0.0691499 12.4064 
0.139468 0.13937 0.0697284 12.4057 
0.140704 0.140606 0.0703129 12.4048 
0.14186 0.141763 0.0709036 12.404 
0.143022 0.142925 0.0715005 12.4033 
0.144262 0.144165 0.0721037 12.4024 
0.145514 0.145417 0.0727134 12.4015 
0.146693 0.146595 0.0733297 12.4008 
0.147961 0.147864 0.0739527 12.3999 
0.149247 0.14915 0.0745825 12.3991 
0.150516 0.150418 0.0752192 12.3982 
0.151799 0.151701 0.075863 12.3973 
0.153087 0.152989 0.0765139 12.3965 
0.154381 0.154284 0.0771722 12.3956 
0.155769 0.155671 0.0778379 12.3946 
0.15709 0.156992 0.0785112 12.3938 
0.158391 0.158294 0.0791922 12.3929 
0.159805 0.159707 0.0798811 12.3919 
0.161224 0.161127 0.0805779 12.391 
0.162637 0.162539 0.0812829 12.39 
0.164004 0.163906 0.0819963 12.3892 
0.165511 0.165414 0.082718 12.3881 
0.166944 0.166846 0.0834484 12.3871 
0.168415 0.168318 0.0841876 12.3862 
0.169875 0.169777 0.0849358 12.3852 
0.171411 0.171314 0.085693 12.3841 
0.173008 0.17291 0.0864596 12.3831 
0.174563 0.174466 0.0872356 12.382 
0.176132 0.176035 0.0880213 12.3809 
0.177635 0.177538 0.0888168 12.38 
0.179317 0.179219 0.0896224 12.3788 
0.180936 0.180838 0.0904382 12.3778 
0.182536 0.182438 0.0912645 12.3767 
0.184229 0.184131 0.0921014 12.3755 
0.185976 0.185878 0.0929492 12.3744 
0.187692 0.187594 0.0938081 12.3732 
0.189412 0.189314 0.0946783 12.372 
0.191173 0.191076 0.09556 12.3709 
0.192923 0.192825 0.0964536 12.3697 
0.194752 0.194654 0.0973591 12.3684 
0.196562 0.196464 0.098277 12.3673 
0.198502 0.198405 0.0992073 12.3659 
0.200373 0.200275 0.100151 12.3647 
0.202249 0.202151 0.101107 12.3635 
0.204212 0.204114 0.102076 12.362 
0.206208 0.20611 0.10306 12.3609 
0.208175 0.208078 0.104057 12.3595 
0.210206 0.210108 0.105068 12.358 
0.212194 0.212097 0.106094 12.3568 
0.214358 0.21426 0.107135 12.3553 
0.216396 0.216298 0.108191 12.3539 
0.218593 0.218495 0.109263 12.3526 
0.220773 0.220675 0.11035 12.351 
0.222909 0.222811 0.111454 12.3496 
0.225205 0.225107 0.112574 12.3481 
0.227452 0.227354 0.113711 12.3465 
0.229794 0.229696 0.114866 12.3451 
0.232137 0.232039 0.116038 12.3434 
0.234539 0.234442 0.117229 12.3418 
0.236917 0.236819 0.118438 12.3403 
0.239423 0.239326 0.119666 12.3385 
0.241833 0.241736 0.120914 12.3369 
0.244459 0.244361 0.122181 12.3351 
0.246996 0.246898 0.12347 12.3335 
0.24958 0.249482 0.124779 12.3317 
0.252281 0.252183 0.126109 12.3299 
0.254991 0.254893 0.127462 12.3281 
0.257711 0.257613 0.128837 12.3264 
0.260546 0.260448 0.130235 12.3244 
0.263355 0.263257 0.131657 12.3225 
0.266225 0.266127 0.133103 12.3207 
0.269241 0.269143 0.134574 12.3186 
0.272192 0.272094 0.13607 12.3165 
0.27519 0.275092 0.137593 12.3147 
0.278372 0.278274 0.139142 12.3124 
0.281446 0.281348 0.140719 12.3103 
0.284653 0.284555 0.142325 12.3084 
0.288014 0.287916 0.143959 12.306 
0.291332 0.291234 0.145623 12.3039 
0.294727 0.294629 0.147318 12.3016 
0.298175 0.298077 0.149044 12.2992 
0.30166 0.301562 0.150803 12.2971 
0.305279 0.305181 0.152594 12.2945 
0.308854 0.308756 0.15442 12.2921 
0.312655 0.312557 0.156281 12.2897 
0.31636 0.316262 0.158178 12.2872 
0.320273 0.320175 0.160112 12.2845 
0.324215 0.324117 0.162084 12.282 
0.328226 0.328128 0.164095 12.2792 
0.332376 0.332278 0.166147 12.2766 
0.336548 0.336449 0.16824 12.2737 
0.340774 0.340676 0.170376 12.2708 
0.345184 0.345086 0.172557 12.2681 
0.349603 0.349504 0.174782 12.265 
0.354111 0.354012 0.177055 12.262 
0.358827 0.358729 0.179375 12.2589 
0.363505 0.363407 0.181746 12.2558 
0.368377 0.368279 0.184168 12.2525 
0.37332 0.373222 0.186642 12.2493 
0.378407 0.378309 0.189171 12.2458 
0.383569 0.38347 0.191757 12.2426 
0.388876 0.388778 0.1944 12.2389 
0.394241 0.394143 0.197104 12.2353 
0.399804 0.399705 0.19987 12.2318 
0.40544 0.405342 0.2027 12.228 
0.411193 0.411094 0.205596 12.2241 
0.417204 0.417106 0.20856 12.2202 
0.423219 0.423121 0.211595 12.2161 
0.429463 0.429365 0.214704 12.2119 
0.435846 0.435747 0.217888 12.2078 
0.44236 0.442261 0.221151 12.2034 
0.449089 0.44899 0.224496 12.1992 
0.455863 0.455764 0.227924 12.1946 
0.462969 0.462871 0.23144 12.1898 
0.470183 0.470085 0.235046 12.1852 
0.477586 0.477487 0.238746 12.1802 
0.485119 0.485021 0.242543 12.1751 
0.492922 0.492823 0.246442 12.1702 
0.500903 0.500805 0.250445 12.1648 
0.509161 0.509063 0.254557 12.1592 
0.517587 0.517488 0.258783 12.1539 
0.52631 0.526211 0.263126 12.148 
0.535195 0.535096 0.267592 12.1424 
0.544409 0.54431 0.272185 12.1362 
0.553848 0.55375 0.276911 12.1299 
0.563609 0.563511 0.281775 12.1237 
0.573659 0.57356 0.286782 12.1169 
0.583898 0.583799 0.29194 12.1101 
0.594539 0.59444 0.297255 12.1034 
0.605541 0.605443 0.302732 12.096 
0.616808 0.616709 0.30838 12.0885 
0.628459 0.62836 0.314206 12.0811 
0.640449 0.64035 0.320219 12.0732 
0.6529 0.652801 0.326426 12.0653 
0.665677 0.665578 0.332836 12.0568 
0.67896 0.678861 0.33946 12.048 
0.692638 0.692539 0.346308 12.0394 
0.706811 0.706712 0.353389 12.03 
0.721485 0.721387 0.360716 12.0203 
0.736632 0.736533 0.368302 12.0108 
0.752412 0.752313 0.376158 12.0004 
0.768619 0.76852 0.384299 11.9898 
0.785541 0.785442 0.392739 11.9791 
0.80302 0.802921 0.401495 11.9677 
0.821178 0.821079 0.410583 11.9563 
0.84011 0.840011 0.420022 11.944 
0.859688 0.859589 0.42983 11.9313 
0.880111 0.880012 0.440028 11.9185 
0.90132 0.901221 0.450639 11.9048 
0.923442 0.923343 0.461686 11.8905 
0.946458 0.946359 0.473196 11.8762 
0.970482 0.970383 0.485196 11.8608 
0.995529 0.995429 0.497716 11.8448 
1.02163 1.02153 0.510788 11.8287 
1.04899 1.04889 0.524447 11.8113 
1.07755 1.07745 0.538732 11.7938 
1.10743 1.10734 0.553683 11.775 
1.13873 1.13863 0.569345 11.7554 
1.17163 1.17153 0.585766 11.7354 
1.206 1.2059 0.603 11.7141 
1.24224 1.24214 0.621104 11.6917 
1.28036 1.28026 0.640143 11.6689 
1.32038 1.32028 0.660184 11.6445 
1.36265 1.36255 0.681306 11.6189 
1.40719 1.40709 0.703592 11.5928 
1.4543 1.4542 0.727134 11.5647 
1.50408 1.50398 0.752036 11.5353 
1.55689 1.55679 0.778412 11.5051 
1.61282 1.61272 0.806389 11.4728 
1.67225 1.67215 0.836108 11.4396 
1.73548 1.73538 0.867727 11.404 
1.80293 1.80283 0.901426 11.3666 
1.87489 1.87479 0.937405 11.3282 
1.95185 1.95175 0.97589 11.2871 
2.03434 2.03424 1.01714 11.244 
2.12295 2.12285 1.06145 11.1997 
2.21842 2.21832 1.10917 11.1527 
2.32135 2.32125 1.16067 11.1035 
2.43293 2.43283 1.21642 11.0532 
2.55395 2.55385 1.27695 11.0003 
2.68588 2.68578 1.3429 10.947 
2.83001 2.82991 1.415 10.8916 
2.98838 2.98828 1.49416 10.8357 
3.16301 3.16291 1.58149 10.7819 
3.35668 3.35658 1.67834 10.7294 
3.57295 3.57285 1.78644 10.682 
3.81604 3.81594 1.90799 10.6451 
4.09189 4.09179 2.04591 10.6224 
4.40835 4.40825 2.20416 10.6252 
4.77688 4.77678 2.3884 10.6719 
5.21427 5.21417 2.6071 10.7891 
5.74804 5.74794 2.87401 11.0361 
6.42807 6.42797 3.21403 11.528 
7.36292 7.36282 3.68146 12.573 
8.90171 8.90161 4.45082 15.3759 
